QueryIsoform	QueryID	TargetID	Identity	Coverage	QueryLength	MisMatch	Gaps	Evalue	BitScore	ManualScore
PF3D7_1407900.1-p1	PF3D7_1407900	tr|A0A1B0GUZ2|A0A1B0GUZ2_HUMAN	34.795	342	452	205	8	2.03E-59	199	2632.71902654867
PF3D7_1408000.1-p1	PF3D7_1408000	tr|F8W787|F8W787_HUMAN	33.236	343	453	204	8	1.14E-55	190	2516.54481236203
PF3D7_1408100.1-p1	PF3D7_1408100	sp|P14091|CATE_HUMAN	29.193	322	451	209	9	8.61E-41	150	2084.28957871397
PF3D7_1408400.1-p1	PF3D7_1408400	sp|Q9NZ71|RTEL1_HUMAN	27.797	849	1160	484	20	1.58E-114	386	2034.45284482759
PF3D7_1408600.1-p1	PF3D7_1408600	sp|P62241|RS8_HUMAN	55.556	216	218	86	1	9.89E-78	233	5504.63119266055
PF3D7_1408900.1-p1	PF3D7_1408900	tr|J3QLE4|J3QLE4_HUMAN	38.014	292	340	177	3	1.17E-71	226	3264.73176470588
PF3D7_1409300.1-p1	PF3D7_1409300	sp|Q5TDH0|DDI2_HUMAN	29.032	372	382	239	7	1.52E-55	188	2827.2
PF3D7_1409800.1-p1	PF3D7_1409800	tr|A0A0C4DGR1|A0A0C4DGR1_HUMAN	33.166	199	514	116	3	2.15E-26	109	1284.053307393
PF3D7_1409900.1-p1	PF3D7_1409900	sp|O95674|CDS2_HUMAN	35.19	395	667	233	7	2.82E-71	238	2083.96551724138
PF3D7_1410000.1-p1	PF3D7_1410000	sp|Q15006|EMC2_HUMAN	29.15	247	292	166	5	3.19E-28	110	2465.77054794521
PF3D7_1410200.1-p1	PF3D7_1410200	tr|A0A3B3IRQ8|A0A3B3IRQ8_HUMAN	46.091	486	858	202	6	3.55E-139	421	2610.74895104895
PF3D7_1410600.1-p1	PF3D7_1410600	sp|P41091|IF2G_HUMAN	70.089	448	465	134	0	0	650	6752.66064516129
PF3D7_1410900.1-p1	PF3D7_1410900	sp|Q9Y3A5|SBDS_HUMAN	45.251	179	638	96	1	1.2E-50	176	1269.58134796238
PF3D7_1411200.1-p1	PF3D7_1411200	sp|Q6PJF5|RHDF2_HUMAN	25.281	178	738	121	3	0.00000000613	60.5	609.758536585366
PF3D7_1411300.1-p1	PF3D7_1411300	sp|O75061|AUXI_HUMAN	35.345	116	568	62	5	2.04E-11	68.2	721.834507042254
PF3D7_1411400.1-p1	PF3D7_1411400	sp|Q96RR1|PEO1_HUMAN	43.73	311	2016	173	2	4.38E-75	266	674.604662698413
PF3D7_1411600.1-p1	PF3D7_1411600	sp|A4D1E9|GTPBA_HUMAN	28.704	216	658	104	7	1.1E-14	77.4	942.25896656535
PF3D7_1411700.1-p1	PF3D7_1411700	sp|Q86W50|MET16_HUMAN	24.889	225	682	120	5	9.47E-11	65.9	821.118035190616
PF3D7_1412100.1-p1	PF3D7_1412100	sp|Q9BTE3|MCMBP_HUMAN	22.711	273	956	162	6	0.00000000281	62	648.546338912134
PF3D7_1412200.1-p1	PF3D7_1412200	sp|Q8NDC4|MORN4_HUMAN	35.897	78	760	48	2	0.00000102	50.1	368.416578947368
PF3D7_1412300.1-p1	PF3D7_1412300	sp|P61970|NTF2_HUMAN	33.884	121	125	78	2	7.57E-22	84.7	3279.9712
PF3D7_1412400.1-p1	PF3D7_1412400	tr|A0A0U1RQK4|A0A0U1RQK4_HUMAN	21.951	205	3218	156	1	1.29E-14	82.4	139.837010565569
PF3D7_1412500.1-p1	PF3D7_1412500	sp|P63261|ACTG_HUMAN	76.064	376	376	89	1	0	627	7606.4
PF3D7_1412600.1-p1	PF3D7_1412600	tr|Q5J8M5|Q5J8M5_HUMAN	41.202	233	496	114	2	6.91E-57	191	1935.49717741935
PF3D7_1412700.1-p1	PF3D7_1412700	tr|A0A6Q8PGU6|A0A6Q8PGU6_HUMAN	43.333	270	1219	140	3	3.76E-69	252	959.795734208367
PF3D7_1412800.1-p1	PF3D7_1412800	tr|Q5VUC6|Q5VUC6_HUMAN	50.891	393	410	188	2	3.15E-146	425	4878.08853658537
PF3D7_1412900.1-p1	PF3D7_1412900	sp|Q96B02|UBE2W_HUMAN	51.37	146	299	65	3	4.05E-47	156	2508.36789297659
PF3D7_1413400.1-p1	PF3D7_1413400	sp|P78559|MAP1A_HUMAN	23.348	227	643	133	7	0.0000538	47.8	824.26065318818
PF3D7_1413500.1-p1	PF3D7_1413500	sp|Q9NUT2|MITOS_HUMAN	26.728	217	347	143	8	3.7E-11	65.5	1671.46282420749
PF3D7_1413800.1-p1	PF3D7_1413800	sp|Q9BZG8|DPH1_HUMAN	43.842	203	487	105	4	5.72E-52	182	1827.50020533881
PF3D7_1413900.1-p1	PF3D7_1413900	tr|H7C5W0|H7C5W0_HUMAN	43.284	67	381	38	0	7.61E-16	73.6	761.16220472441
PF3D7_1414000.1-p1	PF3D7_1414000	sp|Q16186|ADRM1_HUMAN	34.074	135	253	87	2	3.17E-17	81.3	1818.17786561265
PF3D7_1414100.1-p1	PF3D7_1414100	tr|A0A087WY32|A0A087WY32_HUMAN	41.176	51	743	28	1	0.00000757	47.4	282.634724091521
PF3D7_1414300.1-p1	PF3D7_1414300	sp|P27635|RL10_HUMAN	71.635	208	219	59	0	1.06E-110	317	6803.6894977169
PF3D7_1414400.1-p1	PF3D7_1414400	sp|P36873|PP1G_HUMAN	85.57	298	304	43	0	0	550	8388.11184210526
PF3D7_1414500.1-p1	PF3D7_1414500	sp|Q86TW2|ADCK1_HUMAN	28.745	247	2758	150	4	3.63E-27	120	257.433466279913
PF3D7_1414600.1-p1	PF3D7_1414600	sp|O60942|MCE1_HUMAN	31.724	145	520	91	3	3.77E-15	79.3	884.611538461539
PF3D7_1414700.1-p1	PF3D7_1414700	tr|E9PEW0|E9PEW0_HUMAN	30.69	290	1384	164	9	8.45E-34	139	643.070809248555
PF3D7_1414800.1-p1	PF3D7_1414800	tr|J3QLE5|J3QLE5_HUMAN	46.429	84	201	43	1	2.64E-23	92.4	1940.31641791045
PF3D7_1414900.1-p1	PF3D7_1414900	tr|K7EKE6|K7EKE6_HUMAN	28.846	520	1192	332	9	3.29E-74	265	1258.38255033557
PF3D7_1415000.1-p1	PF3D7_1415000	sp|P13051|UNG_HUMAN	43.662	213	322	113	2	2.96E-58	191	2888.20062111801
PF3D7_1415200.1-p1	PF3D7_1415200	tr|A0A0R4J2F3|A0A0R4J2F3_HUMAN	45	80	96	43	1	4.2E-20	79	3750
PF3D7_1415300.1-p1	PF3D7_1415300	sp|Q9UNW9|NOVA2_HUMAN	30.601	183	337	118	2	2.4E-27	112	1661.71602373887
PF3D7_1415700.1-p1	PF3D7_1415700	sp|O15270|SPTC2_HUMAN	28.972	428	572	263	9	1.92E-42	161	2167.83496503497
PF3D7_1415800.1-p1	PF3D7_1415800	tr|A0A7P0T9Y7|A0A7P0T9Y7_HUMAN	47.143	280	381	142	3	5.84E-88	268	3464.57742782152
PF3D7_1416200.1-p1	PF3D7_1416200	tr|J3QSH4|J3QSH4_HUMAN	31.25	80	2280	53	1	0.0000000132	61.2	109.649122807018
PF3D7_1416300.1-p1	PF3D7_1416300	sp|Q6IQ20|NAPEP_HUMAN	26.071	280	417	189	6	3.28E-25	107	1750.57074340528
PF3D7_1416500.1-p1	PF3D7_1416500	sp|P49448|DHE4_HUMAN	29.31	348	470	210	9	3.9E-38	147	2170.18723404255
PF3D7_1416800.1-p1	PF3D7_1416800	sp|Q15046|SYK_HUMAN	30.649	447	674	260	4	1.74E-62	219	2032.65623145401
PF3D7_1416900.1-p1	PF3D7_1416900	sp|Q9UHV9|PFD2_HUMAN	40.449	89	147	53	0	1.26E-17	75.5	2448.95306122449
PF3D7_1417200.1-p1	PF3D7_1417200	sp|A5YKK6|CNOT1_HUMAN	37.209	301	4466	169	8	3.98E-50	199	250.781661442006
PF3D7_1417300.1-p1	PF3D7_1417300	sp|Q9Y4P1|ATG4B_HUMAN	28.662	157	1124	94	8	0.000000989	53.5	400.35
PF3D7_1417500.1-p1	PF3D7_1417500	tr|A0A8Q3SIY6|A0A8Q3SIY6_HUMAN	61.282	390	466	151	0	2.52E-180	514	5128.75107296137
PF3D7_1417600.1-p1	PF3D7_1417600	sp|Q86VE3|SATL1_HUMAN	21.17	581	4662	404	11	2.18E-25	116	263.83033033033
PF3D7_1417800.1-p1	PF3D7_1417800	sp|P49736|MCM2_HUMAN	41.803	732	971	367	13	2.19E-178	542	3151.3693099897
PF3D7_1418000.1-p1	PF3D7_1418000	sp|Q92890|UFD1_HUMAN	42.739	241	282	118	4	8.65E-63	201	3652.51737588652
PF3D7_1418300.1-p1	PF3D7_1418300	sp|P0DP25|CALM3_HUMAN	24.823	141	136	96	3	0.00000147	45.8	2573.56102941177
PF3D7_1418900.1-p1	PF3D7_1418900	sp|Q13206|DDX10_HUMAN	37.991	458	876	262	10	5.22E-96	321	1986.28744292237
PF3D7_1419100.1-p1	PF3D7_1419100	sp|Q8NHQ9|DDX55_HUMAN	24.412	340	1041	205	11	2.27E-14	78.6	797.317963496638
PF3D7_1419300.1-p1	PF3D7_1419300	sp|Q16772|GSTA3_HUMAN	30.288	208	211	130	4	4.13E-23	93.6	2985.736492891
PF3D7_1419800.1-p1	PF3D7_1419800	sp|P00390|GSHR_HUMAN	40.157	508	500	240	12	3.78E-111	340	4079.9512
PF3D7_1419800.2-p1	PF3D7_1419800	sp|P00390|GSHR_HUMAN	40.157	508	546	240	12	1.04E-110	340	3736.21904761905
PF3D7_1419900.1-p1	PF3D7_1419900	sp|Q96MU7|YTDC1_HUMAN	33.813	139	572	88	1	1.65E-18	90.5	821.679545454546
PF3D7_1420000.1-p1	PF3D7_1420000	sp|Q15427|SF3B4_HUMAN	54.922	193	484	85	2	3.33E-72	235	2190.07148760331
PF3D7_1420200.1-p1	PF3D7_1420200	sp|Q9H3U1|UN45A_HUMAN	23.318	223	1245	153	8	0.0000149	50.4	417.663775100402
PF3D7_1420300.1-p1	PF3D7_1420300	sp|Q5SXM8|DNLZ_HUMAN	50	78	302	36	2	2.16E-21	90.1	1291.39072847682
PF3D7_1420400.1-p1	PF3D7_1420400	tr|A0A6Q8PGW4|A0A6Q8PGW4_HUMAN	44.09	533	889	253	8	2.3E-147	449	2643.41619797525
PF3D7_1420500.1-p1	PF3D7_1420500	sp|Q9BVG4|PBDC1_HUMAN	38.71	62	1176	38	0	0.0000648	47	204.083333333333
PF3D7_1420600.1-p1	PF3D7_1420600	tr|H0YA26|H0YA26_HUMAN	25.714	210	519	144	4	2.26E-20	95.1	1040.45086705202
PF3D7_1420900.1-p1	PF3D7_1420900	sp|Q9Y5P6|GMPPB_HUMAN	38.213	403	408	196	5	1.02E-91	281	3774.47034313726
PF3D7_1421200.1-p1	PF3D7_1421200	sp|P62851|RS25_HUMAN	40.506	79	105	45	2	0.00000084	45.1	3047.59428571429
PF3D7_1421400.1-p1	PF3D7_1421400	tr|Q05DB8|Q05DB8_HUMAN	25.283	265	288	166	5	8.76E-22	93.2	2326.38715277778
PF3D7_1422300.1-p1	PF3D7_1422300	tr|A0A7P0T9E8|A0A7P0T9E8_HUMAN	37.363	91	354	45	4	0.000018	45.4	960.461299435028
PF3D7_1422500.1-p1	PF3D7_1422500	sp|Q86TM6|SYVN1_HUMAN	25.449	334	510	219	10	3.46E-30	125	1666.66
PF3D7_1422800.1-p1	PF3D7_1422800	tr|A0A6Q8PFE4|A0A6Q8PFE4_HUMAN	43.537	147	522	72	5	4.9E-29	118	1226.04195402299
PF3D7_1423000.1-p1	PF3D7_1423000	sp|Q13823|NOG2_HUMAN	41.425	449	487	240	7	9.86E-124	378	3819.2659137577
PF3D7_1423100.1-p1	PF3D7_1423100	tr|A0A5F9ZH58|A0A5F9ZH58_HUMAN	27.541	305	592	207	8	1.59E-25	113	1418.91976351351
PF3D7_1423200.1-p1	PF3D7_1423200	tr|A0A8I5KP46|A0A8I5KP46_HUMAN	43.333	180	446	97	3	3.09E-48	170	1748.86547085202
PF3D7_1423300.1-p1	PF3D7_1423300	tr|H0YDU8|H0YDU8_HUMAN	37.342	316	959	180	7	1.54E-60	215	1230.4558915537
PF3D7_1423600.1-p1	PF3D7_1423600	sp|P11801|KPSH1_HUMAN	35.338	266	284	160	5	1.78E-56	188	3309.82676056338
PF3D7_1423800.1-p1	PF3D7_1423800	sp|Q8WUH2|TGFA1_HUMAN	26.415	106	1468	76	1	7.14E-10	65.1	190.735013623978
PF3D7_1424100.1-p1	PF3D7_1424100	sp|P46777|RL5_HUMAN	57.312	253	294	103	2	4.93E-92	275	4931.95102040816
PF3D7_1424400.1-p1	PF3D7_1424400	sp|P62424|RL7A_HUMAN	50.41	244	283	112	4	1.74E-77	237	4346.3038869258
PF3D7_1425200.1-p1	PF3D7_1425200	sp|Q86YB7|ECHD2_HUMAN	26.531	147	406	99	3	2.99E-13	70.9	960.605172413793
PF3D7_1425400.1-p1	PF3D7_1425400	sp|Q8TDG4|HELQ_HUMAN	31.474	251	1236	142	9	7.13E-25	113	639.156472491909
PF3D7_1425500.1-p1	PF3D7_1425500	sp|A6NNX1|RIAD1_HUMAN	33.871	62	175	41	0	0.000000127	48.1	1200.00114285714
PF3D7_1426000.1-p1	PF3D7_1426000	sp|P46778|RL21_HUMAN	41.83	153	161	89	0	1.48E-36	124	3975.14906832298
PF3D7_1426100.1-p1	PF3D7_1426100	sp|P20290|BTF3_HUMAN	36.424	151	171	80	6	5.26E-19	80.9	3216.38830409357
PF3D7_1426200.1-p1	PF3D7_1426200	sp|Q9NR22|ANM8_HUMAN	49.508	305	401	154	0	9.33E-104	313	3765.5710723192
PF3D7_1426300.1-p1	PF3D7_1426300	sp|Q9GZS0|DNAI2_HUMAN	27.692	585	605	355	11	2.89E-74	249	2677.65619834711
PF3D7_1426400.1-p1	PF3D7_1426400	sp|Q5VZ52|MORN5_HUMAN	36.111	144	148	80	5	2.45E-18	77.4	3513.5027027027
PF3D7_1426500.1-p1	PF3D7_1426500	sp|Q9UNQ0|ABCG2_HUMAN	28.205	585	660	376	16	5.96E-57	205	2499.98863636364
PF3D7_1427500.1-p1	PF3D7_1427500	tr|A0A2R8Y713|A0A2R8Y713_HUMAN	33.931	725	811	445	10	1.06E-136	428	3033.28914919852
PF3D7_1427600.1-p1	PF3D7_1427600	sp|Q9HD23|MRS2_HUMAN	29.032	124	478	86	2	0.00000000275	60.1	753.131380753138
PF3D7_1427800.1-p1	PF3D7_1427800	sp|Q9NPD3|EXOS4_HUMAN	32.636	239	246	151	3	2.96E-43	147	3170.73333333333
PF3D7_1427900.1-p1	PF3D7_1427900	tr|H0YN26|H0YN26_HUMAN	34.459	148	281	87	5	0.0000000902	52	1814.92241992883
PF3D7_1428300.1-p1	PF3D7_1428300	sp|Q9UQ80|PA2G4_HUMAN	33.894	357	377	228	6	3.94E-67	218	3209.59098143236
PF3D7_1428400.1-p1	PF3D7_1428400	sp|Q8N5D0|WDTC1_HUMAN	23.564	505	2020	286	13	1.44E-22	106	589.1
PF3D7_1428500.1-p1	PF3D7_1428500	sp|Q9P2K8|E2AK4_HUMAN	30.588	85	2353	53	3	0.00000013	58.5	110.49638759031
PF3D7_1428600.1-p1	PF3D7_1428600	sp|Q9UGC7|RF1ML_HUMAN	38.017	242	304	140	4	1.99E-41	148	3026.35328947368
PF3D7_1428700.1-p1	PF3D7_1428700	tr|A0A0A0MRM6|A0A0A0MRM6_HUMAN	43.902	41	433	23	0	0.0000000434	52	415.700230946882
PF3D7_1428800.1-p1	PF3D7_1428800	sp|P62380|TBPL1_HUMAN	26.19	168	367	88	4	1.02E-10	61.2	1198.88828337875
PF3D7_1428800.2-p1	PF3D7_1428800	sp|P62380|TBPL1_HUMAN	26.036	169	368	88	4	1.46E-10	60.8	1195.675
PF3D7_1429000.1-p1	PF3D7_1429000	sp|Q8IWT0|ARCH_HUMAN	32.927	164	237	108	2	1.57E-30	112	2278.49282700422
PF3D7_1429400.1-p1	PF3D7_1429400	sp|Q13395|TARB1_HUMAN	45.026	191	2779	98	4	2.36E-42	173	309.462612450522
PF3D7_1429500.1-p1	PF3D7_1429500	tr|K7EQQ6|K7EQQ6_HUMAN	52.941	34	744	16	0	0.0000331	42.7	241.934677419355
PF3D7_1429700.1-p1	PF3D7_1429700	sp|Q9P015|RM15_HUMAN	29.07	172	366	112	3	2.06E-13	70.9	1366.13114754098
PF3D7_1429800.1-p1	PF3D7_1429800	sp|P53618|COPB_HUMAN	32.903	310	1370	161	4	3.68E-43	172	744.520437956204
PF3D7_1429900.1-p1	PF3D7_1429900	sp|Q14191|WRN_HUMAN	35.874	446	1440	234	12	1.3E-73	271	1111.0975
PF3D7_1430100.1-p1	PF3D7_1430100	tr|F6WIT2|F6WIT2_HUMAN	33.333	300	319	177	3	2.11E-59	192	3134.76489028213
PF3D7_1430200.1-p1	PF3D7_1430200	sp|P14091|CATE_HUMAN	27.82	399	627	207	12	7.12E-43	159	1770.36363636364
PF3D7_1430300.1-p1	PF3D7_1430300	tr|A0A8V8TMN4|A0A8V8TMN4_HUMAN	45.646	379	2657	180	5	6.79E-95	337	651.104027098231
PF3D7_1430600.1-p1	PF3D7_1430600	sp|Q9UBZ4|APEX2_HUMAN	22.14	271	876	130	11	1.55E-11	68.9	684.924657534247
PF3D7_1430700.1-p1	PF3D7_1430700	sp|P49448|DHE4_HUMAN	30.471	361	510	225	7	1.38E-41	157	2156.86882352941
PF3D7_1430900.1-p1	PF3D7_1430900	sp|P00403|COX2_HUMAN	53.061	98	172	46	0	1.55E-32	116	3023.24302325581
PF3D7_1431000.1-p1	PF3D7_1431000	sp|Q9NRX2|RM17_HUMAN	29.825	114	257	77	3	0.0000183	45.1	1322.9766536965
PF3D7_1431300.1-p1	PF3D7_1431300	sp|Q9H089|LSG1_HUMAN	31.973	441	833	273	9	2.95E-65	231	1692.68823529412
PF3D7_1431500.1-p1	PF3D7_1431500	sp|Q8TD08|MK15_HUMAN	46.176	340	914	181	2	3.29E-104	335	1717.7067833698
PF3D7_1431600.1-p1	PF3D7_1431600	sp|Q9P2R7|SUCB1_HUMAN	46.024	415	462	219	2	9.15E-137	402	4134.19047619048
PF3D7_1431700.1-p1	PF3D7_1431700	tr|E7EPB3|E7EPB3_HUMAN	32.203	118	165	79	1	6.46E-19	78.6	2303.00242424242
PF3D7_1431800.1-p1	PF3D7_1431800	sp|P49961|ENTP1_HUMAN	29.741	232	874	134	5	1.09E-23	107	789.463615560641
PF3D7_1431900.1-p1	PF3D7_1431900	sp|Q8N4M1|CTL3_HUMAN	19.449	653	732	428	20	0.0000000419	57.8	1734.99959016393
PF3D7_1432000.1-p1	PF3D7_1432000	sp|P32856|STX2_HUMAN	26.772	127	442	88	3	0.00000000646	57.8	769.2407239819
PF3D7_1432300.1-p1	PF3D7_1432300	sp|Q9UI26|IPO11_HUMAN	21.827	197	1639	145	4	9.91E-10	64.7	262.350152532032
PF3D7_1432400.1-p1	PF3D7_1432400	sp|Q6ZRR7|LRRC9_HUMAN	24.362	431	1504	279	8	2.98E-13	76.3	698.139760638298
PF3D7_1432500.1-p1	PF3D7_1432500	sp|Q5T280|CI114_HUMAN	31.25	368	444	165	14	4.57E-43	156	2590.09009009009
PF3D7_1432700.1-p1	PF3D7_1432700	sp|P22061|PIMT_HUMAN	39.189	222	224	125	5	3.46E-44	148	3883.90982142857
PF3D7_1433000.1-p1	PF3D7_1433000	tr|A0A8V8TQE5|A0A8V8TQE5_HUMAN	61.111	54	55	19	1	2.28E-17	68.6	5999.98909090909
PF3D7_1433100.1-p1	PF3D7_1433100	sp|Q8IV36|HID1_HUMAN	24.528	159	1123	112	2	6.21E-11	67.8	347.279786286732
PF3D7_1433300.1-p1	PF3D7_1433300	sp|Q16576|RBBP7_HUMAN	31.463	410	428	264	7	4.34E-73	236	3013.97897196262
PF3D7_1433500.1-p1	PF3D7_1433500	sp|P11388|TOP2A_HUMAN	48.44	1218	1472	542	17	0	1127	4008.14673913044
PF3D7_1433600.1-p1	PF3D7_1433600	tr|A0A5F9YFS9|A0A5F9YFS9_HUMAN	37.037	81	101	51	0	4.94E-16	68.2	2970.29405940594
PF3D7_1434000.1-p1	PF3D7_1434000	sp|Q8WWZ4|ABCAA_HUMAN	27.397	219	257	118	7	8.21E-14	72	2334.60817120623
PF3D7_1434100.1-p1	PF3D7_1434100	sp|Q9H974|QTRT2_HUMAN	24.199	281	407	198	7	7.91E-14	73.6	1670.74176904177
PF3D7_1434200.1-p1	PF3D7_1434200	sp|P0DP25|CALM3_HUMAN	89.262	149	149	16	0	5.09E-96	274	8926.2
PF3D7_1434300.1-p1	PF3D7_1434300	sp|P31948|STIP1_HUMAN	37.522	565	564	325	8	1.21E-107	333	3758.85283687943
PF3D7_1434500.1-p1	PF3D7_1434500	sp|Q9NU22|MDN1_HUMAN	41.892	296	8105	155	6	1.27E-67	259	152.992375077113
PF3D7_1434600.1-p1	PF3D7_1434600	tr|F8VRR3|F8VRR3_HUMAN	58.108	370	628	146	4	1.15E-153	451	3423.56050955414
PF3D7_1434700.1-p1	PF3D7_1434700	sp|O60830|TI17B_HUMAN	51.37	146	162	65	2	2.43E-41	137	4629.64197530864
PF3D7_1435000.1-p1	PF3D7_1435000	sp|Q7KZN9|COX15_HUMAN	33.858	381	430	223	6	2.43E-63	210	2999.97627906977
PF3D7_1435300.1-p1	PF3D7_1435300	sp|Q12882|DPYD_HUMAN	27.09	299	3106	192	10	1.06E-14	82	260.782678686413
PF3D7_1435400.1-p1	PF3D7_1435400	sp|Q5J8M3|EMC4_HUMAN	28.947	152	190	97	5	8.81E-15	69.7	2315.76
PF3D7_1435700.1-p1	PF3D7_1435700	tr|A0A5F9ZHW5|A0A5F9ZHW5_HUMAN	24.39	246	908	160	11	3.37E-10	65.5	660.786343612335
PF3D7_1435700.2-p1	PF3D7_1435700	tr|A0A5F9ZHX3|A0A5F9ZHX3_HUMAN	24.39	246	888	160	11	5.33E-10	64.7	675.668918918919
PF3D7_1435800.1-p1	PF3D7_1435800	tr|J3QRV9|J3QRV9_HUMAN	40.86	93	504	53	1	3.5E-16	80.1	753.964285714286
PF3D7_1436000.1-p1	PF3D7_1436000	sp|P06744|G6PI_HUMAN	38.889	522	579	283	7	5.38E-121	369	3506.05492227979
PF3D7_1436500.1-p1	PF3D7_1436500	sp|Q9BT17|MTG1_HUMAN	28.797	316	431	182	6	1.34E-33	129	2111.33457076566
PF3D7_1436600.1-p1	PF3D7_1436600	sp|Q13976|KGP1_HUMAN	32.715	593	853	365	12	5.54E-96	315	2274.32532239156
PF3D7_1436800.1-p1	PF3D7_1436800	sp|Q16740|CLPP_HUMAN	37.222	180	244	102	2	7.77E-36	129	2745.88524590164
PF3D7_1436900.1-p1	PF3D7_1436900	sp|P49789|FHIT_HUMAN	37.607	117	200	73	0	1.19E-29	107	2200.0095
PF3D7_1437200.1-p1	PF3D7_1437200	sp|P23921|RIR1_HUMAN	64.888	806	847	265	6	0	1077	6174.70224321133
PF3D7_1437400.1-p1	PF3D7_1437400	sp|Q9NVE7|PANK4_HUMAN	23.529	221	766	131	6	0.000000895	53.5	678.839295039164
PF3D7_1437800.1-p1	PF3D7_1437800	sp|Q8IUR0|TPPC5_HUMAN	37.158	183	184	106	5	4.02E-35	122	3695.60543478261
PF3D7_1437900.1-p1	PF3D7_1437900	sp|P31689|DNJA1_HUMAN	39.364	409	424	222	9	4.2E-95	291	3797.14056603774
PF3D7_1438000.1-p1	PF3D7_1438000	tr|F8WAE5|F8WAE5_HUMAN	33.887	301	661	186	5	7E-48	178	1543.11452344932
PF3D7_1438100.1-p1	PF3D7_1438100	sp|Q99442|SEC62_HUMAN	23.423	111	377	78	3	0.000000209	53.5	689.642705570292
PF3D7_1438500.1-p1	PF3D7_1438500	sp|Q9UKF6|CPSF3_HUMAN	36.691	695	876	309	14	1.71E-144	444	2910.98687214612
PF3D7_1438600.1-p1	PF3D7_1438600	sp|Q7L5D6|GET4_HUMAN	18.75	256	277	201	4	4.89E-10	60.1	1732.85198555957
PF3D7_1438700.1-p1	PF3D7_1438700	tr|A0A9L9PXM3|A0A9L9PXM3_HUMAN	36.449	428	452	217	13	4.34E-82	260	3451.36548672566
PF3D7_1438900.1-p1	PF3D7_1438900	sp|P30048|PRDX3_HUMAN	48.718	195	195	97	3	2.25E-63	197	4871.8
PF3D7_1439100.1-p1	PF3D7_1439100	sp|Q8N3C0|ASCC3_HUMAN	36.76	642	2472	389	10	8.79E-119	422	954.689320388349
PF3D7_1439300.1-p1	PF3D7_1439300	sp|Q9UBS9|SUCO_HUMAN	27.273	154	1803	99	3	4.82E-11	69.3	232.947420965058
PF3D7_1439400.1-p1	PF3D7_1439400	sp|P47985|UCRI_HUMAN	40.93	215	355	110	4	1.03E-52	176	2478.85915492958
PF3D7_1439500.1-p1	PF3D7_1439500	tr|Q5T6K7|Q5T6K7_HUMAN	51.456	103	1074	47	1	1.73E-31	120	493.479329608939
PF3D7_1439700.1-p1	PF3D7_1439700	sp|Q9UIC8|LCMT1_HUMAN	33.333	312	327	200	6	1.93E-50	171	3180.39633027523
PF3D7_1439800.1-p1	PF3D7_1439800	sp|Q9P0L0|VAPA_HUMAN	27.49	251	241	151	7	3.32E-19	84.3	2863.06639004149
PF3D7_1439900.1-p1	PF3D7_1439900	sp|P60174|TPIS_HUMAN	43.265	245	248	138	1	1.89E-72	222	4274.16330645161
PF3D7_1440300.1-p1	PF3D7_1440300	sp|P13716|HEM2_HUMAN	30.721	319	451	205	9	1.47E-45	162	2172.94878048781
PF3D7_1440500.1-p1	PF3D7_1440500	sp|Q8N6M5|ALLC_HUMAN	24.4	250	553	145	9	5.17E-12	68.9	1103.07414104882
PF3D7_1441200.1-p1	PF3D7_1441200	sp|P62906|RL10A_HUMAN	63.256	215	217	79	0	2.37E-88	260	6267.29953917051
PF3D7_1441300.1-p1	PF3D7_1441300	sp|Q14680|MELK_HUMAN	33.564	289	2247	156	7	2.73E-41	164	431.686515353805
PF3D7_1441400.1-p1	PF3D7_1441400	sp|Q08945|SSRP1_HUMAN	30.297	472	506	313	8	1.03E-79	263	2826.1233201581
PF3D7_1441600.1-p1	PF3D7_1441600	sp|Q9NZD8|SPG21_HUMAN	32.721	272	569	170	6	1.88E-39	147	1564.16731107206
PF3D7_1441700.1-p1	PF3D7_1441700	sp|Q9Y6H3|ATP23_HUMAN	27.411	197	458	120	5	5.64E-17	81.3	1179.03209606987
PF3D7_1441800.1-p1	PF3D7_1441800	sp|Q9NZZ3|CHMP5_HUMAN	29.902	204	229	130	5	1.62E-17	79	2663.75895196507
PF3D7_1442000.1-p1	PF3D7_1442000	sp|P36404|ARL2_HUMAN	56.354	181	183	78	1	8.81E-69	208	5573.81092896175
PF3D7_1442200.1-p1	PF3D7_1442200	sp|Q8N3Z3|GTPB8_HUMAN	33.01	206	1000	118	7	1.37E-22	100	680.006
PF3D7_1442300.1-p1	PF3D7_1442300	tr|A0A8C8MUD1|A0A8C8MUD1_HUMAN	33.333	231	402	136	5	3.75E-26	106	1915.40373134328
PF3D7_1442500.1-p1	PF3D7_1442500	tr|H0YLH3|H0YLH3_HUMAN	28.409	176	724	99	4	3.34E-15	79.7	690.605524861878
PF3D7_1442900.1-p1	PF3D7_1442900	tr|A0A7I2YQ65|A0A7I2YQ65_HUMAN	49.296	71	3384	36	0	3.16E-15	84.3	103.428368794326
PF3D7_1443000.1-p1	PF3D7_1443000	sp|Q92630|DYRK2_HUMAN	29.911	224	1268	111	6	1.2E-19	95.9	528.396214511041
PF3D7_1443300.1-p1	PF3D7_1443300	sp|Q9Y4Y9|LSM5_HUMAN	59.036	83	101	33	1	1.32E-29	102	4851.47326732673
